144	1.2	0
-2.356194	1.574060	2.783565
0.000000	0.000000	0.000000
../data/3_zdock/HER2_m.pdb	37.529	5.447	5.464
../data/3_zdock/antibody_m/l12_3.pdb	-0.983	9.199	-1.449
1.047198	1.134497	-1.109631	112	9	107	1277.505
1.308997	2.180315	-1.357379	103	5	122	1250.805
0.785398	2.041297	-2.664597	120	133	33	1250.571
2.356194	1.554776	0.100351	116	14	105	1250.120
-2.879793	0.419640	2.974122	115	3	119	1243.158
2.094395	2.579248	-2.364801	128	129	34	1240.929
0.785398	2.349581	-2.702517	124	129	33	1233.182
0.523599	1.948085	-2.363031	128	125	35	1232.564
-1.832596	2.588535	-2.976617	129	137	36	1228.581
2.356194	1.242974	-2.977882	121	142	38	1216.476
2.094395	1.554776	0.100351	124	8	109	1208.666
-2.879793	0.914445	2.687814	117	0	130	1207.600
-3.141593	1.242974	-2.977882	127	135	39	1205.570
1.570796	1.554776	0.100351	118	7	110	1192.289
-3.141593	1.977582	0.969896	110	8	112	1188.937
2.879793	1.809167	1.213774	105	14	112	1178.988
-2.617994	0.910508	1.903534	112	0	123	1177.936
-2.879793	1.545873	-1.877082	40	117	25	1163.181
1.308997	1.696674	-1.253233	110	6	113	1162.716
-2.879793	0.618092	2.539118	115	0	125	1161.703
2.094395	1.417623	-0.202254	116	10	109	1153.510
2.356194	1.050534	3.042579	115	142	37	1151.006
-1.308997	2.356369	3.005869	131	141	37	1147.750
2.879793	1.977582	0.969896	107	10	112	1147.257
-0.785398	2.174483	2.653697	128	136	37	1146.836
2.879793	2.247462	0.191623	112	2	118	1136.717
1.308997	0.290380	-0.796960	120	7	109	1129.553
1.832596	2.349581	-2.702517	123	131	35	1129.144
1.308997	2.456751	-1.503343	105	4	125	1128.253
-1.570796	1.218453	2.777284	129	125	36	1126.923
-1.308997	2.033014	2.977192	131	127	35	1126.255
1.832596	1.417623	-0.202254	126	4	110	1116.384
-2.094395	1.413430	2.550734	130	138	35	1111.073
1.832596	1.554776	0.100351	121	7	109	1110.723
-1.047198	1.875281	0.107086	113	6	112	1108.908
-0.261799	2.588535	-2.976617	122	121	33	1108.673
-0.261799	2.164094	-2.991358	124	134	38	1107.788
-2.094395	1.440580	2.260026	128	134	35	1107.117
1.570796	1.301460	-0.509251	108	9	116	1102.411
-1.832596	0.674054	1.013609	110	3	117	1100.710
-2.879793	1.134796	2.434290	102	9	127	1100.613
2.879793	2.404280	-0.174044	114	5	111	1093.164
-3.141593	1.569311	-3.003978	125	141	40	1092.568
2.094395	1.413347	-1.339188	134	128	30	1091.980
2.356194	0.080730	-2.622036	113	0	120	1089.453
-2.094395	0.906588	1.252948	109	1	119	1089.056
-1.832596	2.881233	-2.582574	138	135	37	1088.787
1.047198	2.063651	-2.044600	130	122	34	1088.420
-2.879793	1.195355	1.200319	118	0	118	1088.258
1.570796	2.033014	2.977192	128	127	36	1087.598
-3.141593	2.247462	0.191623	116	0	118	1087.227
-2.094395	1.134796	2.434290	114	1	126	1086.597
0.785398	2.164094	-2.991358	126	134	35	1082.436
-1.308997	2.247462	0.191623	114	8	110	1082.167
-3.141593	1.574060	2.783565	130	112	27	1082.060
-1.308997	0.418037	1.360082	119	10	108	1082.029
-0.261799	1.374601	-2.456031	21	16	31	1081.465
1.308997	1.256302	0.062705	118	6	111	1081.270
1.308997	1.325504	-1.671296	109	1	125	1081.061
1.570796	1.510910	-0.740472	114	1	114	1080.529
2.356194	1.683268	0.374177	111	16	105	1079.750
-1.832596	2.187132	-0.479875	119	17	106	1078.641
2.356194	1.721184	-0.153948	118	8	106	1078.233
2.094395	2.104282	-0.813972	108	2	117	1076.961
2.094395	1.869911	2.701025	129	130	36	1076.465
-3.141593	1.391910	3.030322	121	138	39	1074.009
1.308997	0.850607	-1.335383	116	4	111	1072.923
-0.785398	2.349581	-2.702517	120	125	33	1071.837
2.879793	1.450119	-2.739050	128	138	40	1064.847
-1.832596	2.356369	3.005869	129	140	36	1064.813
-2.356194	0.899350	-2.069907	129	142	35	1064.626
1.832596	2.343981	-1.040456	109	2	119	1063.921
-0.523599	0.203748	0.590255	116	11	107	1063.196
2.356194	1.218453	2.777284	117	141	38	1062.881
2.617994	1.218453	2.777284	116	139	39	1062.270
2.617994	2.041297	-2.664597	131	0	37	1062.017
-2.094395	0.619654	-2.216909	131	140	36	1060.574
2.094395	1.606104	-0.451151	119	4	110	1060.518
1.832596	1.194549	-0.801900	114	5	113	1058.741
-3.141593	2.001437	0.381215	113	3	115	1058.035
-2.617994	1.413430	2.550734	106	5	130	1057.706
-1.308997	2.579248	-2.364801	130	142	35	1057.699
-2.356194	0.685216	-1.712745	131	0	33	1054.981
-3.141593	2.115563	0.685730	114	5	111	1053.067
-1.047198	2.356369	3.005869	133	141	37	1052.756
1.047198	1.045978	0.343692	121	7	109	1052.336
1.047198	2.153910	-1.714959	102	5	128	1052.319
-2.617994	0.899350	-2.069907	131	139	35	1052.049
-1.047198	2.001437	0.381215	114	4	113	1051.105
