144	1.2	0
-2.356194	1.574060	2.783565
0.000000	0.000000	0.000000
../data/3_zdock/HER2_m.pdb	37.529	5.447	5.464
../data/3_zdock/antibody_m/l12_1.pdb	0.452	8.535	-0.821
2.617994	1.683268	0.374177	113	14	106	1571.899
2.617994	1.569311	-3.003978	131	119	33	1381.994
2.617994	1.504028	0.636812	111	19	105	1376.969
-0.261799	1.870545	-2.976234	129	130	36	1330.104
-3.141593	1.662363	0.915448	112	12	108	1272.874
2.617994	2.356369	3.005869	136	133	36	1269.882
1.832596	1.554776	0.100351	120	6	110	1262.968
2.094395	1.870545	-2.976234	127	126	35	1258.752
-2.617994	1.599406	1.426070	104	7	116	1256.903
1.570796	1.433411	-1.035986	119	143	116	1252.455
-3.141593	2.247462	0.191623	117	2	115	1243.863
1.570796	1.554776	0.100351	117	6	110	1237.458
2.617994	2.033014	2.977192	131	130	36	1230.511
0.523599	1.948085	-2.363031	129	126	36	1228.900
1.570796	2.180315	-1.357379	118	0	117	1228.817
1.832596	1.134497	-1.109631	116	5	111	1225.216
2.094395	1.606104	-0.451151	123	4	109	1225.165
-2.879793	2.379497	0.561089	115	0	121	1216.959
-1.047198	2.356369	3.005869	132	140	36	1212.020
2.879793	2.247462	0.191623	113	3	114	1202.542
-1.832596	1.195355	1.200319	109	4	111	1200.414
-3.141593	1.809167	1.213774	107	11	111	1199.969
-2.094395	2.001437	0.381215	120	10	106	1198.038
1.832596	1.569311	-3.003978	128	141	39	1197.307
-2.617994	2.587733	0.232235	121	2	116	1196.074
2.617994	1.875281	0.107086	116	9	108	1191.209
2.094395	1.554776	0.100351	111	17	104	1187.825
0.785398	2.164094	-2.991358	121	132	36	1180.383
2.879793	2.089241	-0.114193	114	4	111	1179.859
-1.570796	0.418037	1.360082	116	11	107	1179.662
-3.141593	0.419640	2.974122	107	2	128	1172.690
2.094395	1.417623	-0.202254	119	9	108	1164.872
1.308997	0.960688	-0.577532	109	11	112	1161.747
-2.617994	0.899350	-2.069907	130	138	35	1158.253
1.832596	1.836682	-0.676006	117	0	114	1155.252
-2.094395	0.619654	-2.216909	130	138	35	1154.951
-3.141593	1.977582	0.969896	111	7	111	1152.415
2.094395	1.741644	-2.695914	127	120	33	1150.664
-2.879793	0.618092	2.539118	104	3	129	1147.142
-0.261799	2.164094	-2.991358	128	124	35	1146.895
0.785398	2.349581	-2.702517	125	131	34	1144.548
1.047198	2.396274	-1.959260	115	0	125	1144.545
1.570796	1.417623	-0.202254	118	2	115	1136.866
2.356194	1.218453	2.777284	117	141	37	1135.978
1.047198	1.904882	-1.478089	102	7	122	1135.596
2.094395	1.869911	2.701025	128	130	36	1135.007
-1.308997	0.418037	1.360082	119	10	107	1134.102
2.617994	1.870545	-2.976234	133	123	35	1133.906
0.523599	2.164094	-2.991358	124	132	35	1133.475
-2.094395	0.297065	2.160177	116	7	112	1131.557
2.879793	1.812176	0.656819	109	12	107	1128.519
-2.356194	1.025536	1.576859	111	1	120	1128.518
2.356194	1.909857	-0.381669	122	4	109	1128.127
-2.094395	2.251330	-2.330739	121	137	34	1127.630
1.832596	1.194549	-0.801900	116	9	108	1127.543
-2.356194	1.599406	1.426070	107	4	116	1126.135
2.094395	2.104282	-0.813972	111	3	115	1125.300
1.832596	1.417623	-0.202254	111	10	113	1123.697
2.356194	1.683268	0.374177	114	11	109	1122.513
1.570796	0.866955	-0.931351	116	8	109	1121.914
-2.094395	1.134796	2.434290	113	0	125	1121.579
0.523599	2.343981	-1.040456	110	4	114	1115.347
2.617994	1.554776	0.100351	119	14	104	1115.314
1.570796	1.696674	-1.253233	117	142	121	1111.488
2.356194	2.187132	-0.479875	110	5	114	1109.894
-2.356194	0.591903	2.010408	105	2	123	1109.485
-2.094395	1.545873	-1.877082	135	46	130	1109.084
2.356194	2.579248	-2.364801	129	129	35	1105.915
-1.832596	2.187132	-0.479875	119	18	107	1105.558
0.785398	1.904882	-1.478089	115	2	118	1104.604
2.094395	1.909857	-0.381669	118	4	109	1104.192
1.308997	1.554776	0.100351	113	6	111	1103.986
-0.261799	2.041297	-2.664597	127	128	37	1102.751
2.879793	1.809167	1.213774	105	13	111	1102.679
-2.094395	1.617114	-1.572037	136	47	123	1101.957
1.832596	1.433411	-1.035986	124	143	115	1101.737
-2.094395	0.700570	1.559208	104	4	118	1097.697
2.356194	2.455966	-0.641220	121	143	117	1097.570
1.308997	0.961715	0.014085	121	3	113	1096.774
2.356194	2.033014	2.977192	131	129	36	1096.030
2.094395	1.836682	-0.676006	122	0	114	1095.182
1.832596	2.104282	-0.813972	116	142	118	1094.367
-2.356194	1.875281	0.107086	121	16	103	1092.222
-2.617994	2.187132	-0.479875	48	122	8	1091.784
-1.832596	1.617114	-1.572037	131	49	124	1091.346
-2.617994	1.413430	2.550734	105	5	129	1091.212
-1.832596	0.906588	1.252948	107	5	113	1087.331
-2.356194	0.899350	-2.069907	129	141	35	1087.203
0.523599	1.870545	-2.976234	121	137	35	1087.175
2.617994	1.218453	2.777284	120	139	37	1086.835
-1.832596	1.325504	-1.671296	132	49	127	1086.654
2.356194	1.870545	-2.976234	127	127	36	1086.397
0.261799	2.164094	-2.991358	122	138	37	1085.587
2.094395	2.187132	-0.479875	116	1	114	1081.815
1.308997	1.904882	-1.478089	107	4	121	1081.622
2.356194	1.554776	0.100351	118	8	110	1078.755
2.356194	1.736875	3.023612	129	124	35	1077.666
0.785398	2.704512	1.488683	31	25	16	1076.609
-2.356194	0.685216	-1.712745	131	143	33	1076.365
-0.523599	2.478122	2.609777	134	134	36	1076.283
2.094395	1.721184	-0.153948	116	4	114	1073.510
2.094395	2.343981	-1.040456	119	143	117	1073.349
-2.356194	0.297065	2.160177	107	1	122	1071.585
2.879793	2.404280	-0.174044	119	143	117	1069.930
2.879793	1.977582	0.969896	108	9	112	1069.928
-2.879793	0.906588	1.252948	117	3	113	1069.339
0.523599	2.356369	3.005869	126	131	36	1068.724
0.261799	2.588535	-2.976617	125	134	38	1065.152
1.308997	1.433411	-1.035986	113	0	116	1063.121
-2.094395	2.115563	0.685730	118	5	110	1062.311
0.261799	1.301460	-0.509251	107	3	116	1061.092
-1.047198	1.128190	-2.288622	26	25	17	1060.359
-2.617994	1.569311	-3.003978	124	133	38	1059.524
-0.785398	0.203748	0.590255	112	14	107	1059.388
-1.832596	2.356369	3.005869	130	139	36	1057.962
-2.879793	1.545873	-1.877082	39	116	26	1057.888
-2.094395	1.440580	2.260026	129	133	34	1057.593
-1.570796	2.164094	-2.991358	130	133	37	1056.575
-2.356194	1.134796	2.434290	108	2	125	1055.493
-1.047198	2.863997	0.549740	30	27	4	1054.922
-2.094395	0.591903	2.010408	118	6	111	1054.572
-2.617994	1.247695	1.809890	109	1	126	1052.589
1.832596	1.741644	-2.695914	133	136	38	1051.580
-2.617994	0.864993	2.278281	103	4	129	1050.291
0.261799	0.496451	0.593859	115	2	115	1049.727
1.308997	1.256302	0.062705	117	5	111	1049.150
-0.523599	1.135813	-2.658866	24	22	23	1046.938
1.570796	1.113094	-0.272241	111	11	111	1046.708
-2.879793	1.184361	0.625864	114	4	112	1044.899
