144	1.2	0
-2.356194	1.574060	2.783565
0.000000	0.000000	0.000000
../data/3_zdock/HER2_m.pdb	37.529	5.447	5.464
../data/3_zdock/antibody_m/l13_2.pdb	-10.858	2.707	2.378
2.879793	1.554776	0.100351	110	10	116	1492.932
-1.570796	1.948085	-2.363031	132	48	124	1457.828
2.356194	0.960688	-0.577532	113	19	108	1439.268
-1.570796	2.251330	-2.330739	133	48	124	1422.107
2.879793	1.256302	0.062705	111	13	112	1377.553
2.094395	1.194549	-0.801900	119	8	113	1367.162
2.879793	1.367556	0.358405	109	12	115	1348.513
-3.141593	1.554776	0.100351	112	8	116	1338.251
2.879793	1.168678	2.108595	120	1	130	1324.312
-1.832596	2.349581	-2.702517	133	48	130	1322.117
-3.141593	1.696674	-1.253233	113	6	110	1317.662
2.879793	1.025536	1.576859	105	11	122	1290.381
2.617994	2.104282	-0.813972	108	5	119	1268.375
-2.617994	2.174483	2.653697	125	139	36	1263.994
-2.094395	1.113094	-0.272241	111	14	106	1258.674
-3.141593	0.591903	2.010408	113	2	122	1256.610
-1.832596	1.301460	-0.509251	116	15	104	1250.200
1.047198	1.128190	-2.288622	114	0	121	1248.271
1.047198	2.299159	2.264663	126	121	33	1247.218
-2.617994	1.869911	2.701025	129	134	36	1241.368
2.879793	1.696674	-1.253233	109	8	110	1229.129
-1.308997	2.396274	-1.959260	133	48	122	1223.227
2.356194	0.864993	2.278281	117	143	124	1218.382
2.617994	1.025536	1.576859	102	15	122	1215.038
1.308997	0.370812	-2.547742	111	2	121	1212.726
2.617994	1.506530	1.988858	104	14	131	1212.175
-2.617994	1.998705	2.370472	133	139	37	1211.527
-2.094395	1.450119	-2.739050	127	2	32	1205.578
-1.308997	2.063651	-2.044600	131	49	120	1205.268
1.570796	1.998705	2.370472	135	130	35	1204.142
2.356194	2.456751	-1.503343	116	1	115	1199.692
2.094395	0.762244	-0.273349	113	23	108	1197.733
0.000000	2.637879	2.121598	129	131	34	1194.843
-0.523599	2.863997	0.549740	128	130	33	1193.969
1.832596	1.194549	-0.801900	116	8	113	1188.852
2.879793	2.104282	-0.813972	117	3	114	1186.514
-2.094395	2.979456	-1.009304	128	126	31	1186.001
2.356194	1.982574	-1.115518	108	5	118	1185.261
2.879793	0.080730	-2.622036	119	4	118	1183.337
2.617994	1.732874	-0.951685	112	7	113	1183.098
2.879793	1.504028	0.636812	106	8	126	1180.711
-2.879793	1.699788	2.452890	126	129	37	1176.684
-1.570796	2.579248	-2.364801	133	48	127	1175.430
2.617994	1.247695	1.809890	103	13	126	1172.440
-1.047198	2.704512	1.488683	121	134	35	1172.338
0.261799	2.393226	1.857173	130	131	36	1169.399
2.617994	1.194549	-0.801900	114	13	108	1168.355
-1.570796	1.872854	1.543456	130	137	37	1167.203
2.879793	0.864993	2.278281	123	4	117	1164.789
2.617994	0.619654	-2.216909	122	11	110	1163.003
-2.356194	1.184361	0.625864	15	103	7	1162.168
2.617994	0.910508	1.903534	103	13	122	1160.303
2.617994	2.587733	0.232235	118	123	21	1159.894
0.785398	1.506530	1.988858	131	135	37	1159.877
0.000000	2.393226	1.857173	127	131	36	1152.463
-2.356194	2.588535	-2.976617	127	140	33	1152.079
2.356194	0.850607	-1.335383	125	5	117	1150.822
1.832596	2.299159	2.264663	129	126	35	1148.566
2.879793	1.247695	1.809890	106	10	126	1147.196
2.879793	1.982574	-1.115518	107	6	115	1146.529
-2.094395	1.417623	-0.202254	114	9	108	1146.038
-2.094395	1.301460	-0.509251	114	15	104	1145.250
-1.832596	2.393226	1.857173	127	138	35	1144.928
-3.141593	1.732874	-0.951685	109	6	112	1144.329
2.617994	2.180315	-1.357379	105	4	118	1144.028
2.617994	1.367556	0.358405	107	14	115	1143.470
2.879793	0.591903	2.010408	119	1	120	1141.918
0.261799	2.478122	2.609777	123	131	34	1138.175
-1.832596	2.579248	-2.364801	129	143	30	1137.602
2.879793	1.836682	-0.676006	115	8	110	1130.997
2.356194	0.685216	-1.712745	118	15	108	1130.676
-2.879793	2.174483	2.653697	127	138	36	1129.330
-1.308997	1.998705	2.370472	124	131	36	1128.941
1.047198	2.393226	1.857173	131	127	35	1127.013
-1.570796	2.063651	-2.044600	135	46	119	1125.270
2.617994	1.184361	0.625864	107	16	115	1124.270
1.570796	2.579248	-2.364801	130	122	29	1124.089
2.617994	1.836682	-0.676006	108	8	115	1122.465
-1.308997	2.637879	2.121598	124	124	31	1118.295
2.879793	1.014500	0.906702	110	13	114	1117.571
-3.141593	2.187132	-0.479875	114	2	118	1111.972
2.617994	0.850607	-1.335383	118	17	105	1111.476
1.308997	2.455966	-0.641220	117	11	107	1110.471
-2.617994	1.045978	0.343692	104	11	113	1110.130
1.570796	0.080730	-2.622036	121	3	113	1109.595
-2.617994	1.247695	1.809890	108	4	125	1108.317
-2.617994	1.256302	0.062705	105	12	110	1108.074
-2.879793	0.418037	1.360082	119	0	118	1106.369
2.356194	0.419640	2.974122	122	1	116	1105.852
-3.141593	1.413347	-1.339188	115	10	106	1104.740
-3.141593	0.831641	0.616218	112	16	110	1104.266
2.879793	1.506530	1.988858	106	11	130	1103.989
