144	1.2	0
-2.356194	1.574060	2.783565
0.000000	0.000000	0.000000
../data/3_zdock/HER2_m.pdb	37.529	5.447	5.464
../data/3_zdock/antibody_m/l13_4.pdb	0.421	8.570	-0.825
-1.308997	0.496451	0.593859	109	4	117	1387.406
1.832596	2.104282	-0.813972	115	143	119	1368.666
-2.879793	1.025536	1.576859	118	1	116	1361.129
1.570796	1.982574	-1.115518	114	143	120	1358.469
-3.141593	2.001437	0.381215	114	2	115	1342.970
2.094395	2.455966	-0.641220	115	142	120	1325.281
-2.879793	2.001437	0.381215	118	1	115	1306.146
-1.308997	0.831641	0.616218	113	7	109	1301.116
2.879793	1.809167	1.213774	106	13	111	1288.442
1.308997	1.732874	-0.951685	107	1	120	1281.794
-2.617994	1.134796	2.434290	104	5	125	1268.285
-2.356194	1.168678	2.108595	107	4	121	1267.917
2.879793	2.001437	0.381215	111	4	116	1262.968
-1.570796	2.164094	-2.991358	130	133	37	1235.699
1.047198	2.033014	2.977192	131	135	37	1233.443
-0.523599	0.762244	-0.273349	124	4	111	1231.422
-1.047198	0.709924	0.218797	109	10	108	1229.447
2.094395	2.579248	-2.364801	127	130	35	1227.031
1.308997	1.433411	-1.035986	109	0	120	1226.547
1.570796	1.510910	-0.740472	114	1	115	1223.187
-3.141593	1.809167	1.213774	108	10	111	1219.707
-2.094395	0.619654	-2.216909	130	138	35	1214.973
2.356194	2.455966	-0.641220	110	3	118	1214.365
1.570796	1.554776	0.100351	117	6	110	1212.685
1.570796	1.732874	-0.951685	112	143	119	1211.484
-0.261799	1.218453	2.777284	135	135	36	1209.660
-2.094395	2.174483	2.653697	130	135	36	1204.294
-1.832596	1.014500	0.906702	112	5	111	1200.533
1.832596	0.379747	-1.713059	119	2	114	1195.600
2.094395	2.187132	-0.479875	114	1	116	1193.068
1.047198	2.063651	-2.044600	131	122	34	1187.719
1.570796	1.113094	-0.272241	111	10	111	1187.563
1.832596	1.256302	0.062705	142	130	126	1180.770
0.523599	2.349581	-2.702517	124	129	34	1179.825
-3.141593	2.115563	0.685730	110	2	119	1179.551
0.785398	1.948085	-2.363031	131	127	36	1178.046
-2.879793	0.864993	2.278281	112	0	125	1176.799
0.785398	1.872854	1.543456	31	27	4	1176.781
0.000000	2.356369	3.005869	127	136	37	1173.231
1.832596	2.033014	2.977192	128	131	36	1172.737
-2.879793	1.134796	2.434290	114	0	130	1171.324
2.356194	1.450119	-2.739050	131	134	38	1170.792
2.356194	0.080730	-2.622036	115	1	116	1169.494
-1.047198	0.496451	0.593859	112	4	112	1167.138
0.785398	2.349581	-2.702517	124	131	34	1164.307
1.832596	1.836682	-0.676006	116	1	114	1164.258
2.617994	2.404280	-0.174044	117	0	115	1161.301
-2.879793	1.555207	1.708892	107	9	114	1159.547
-2.879793	0.914445	2.687814	117	0	128	1158.773
-2.617994	1.440580	2.260026	101	5	130	1154.609
-1.308997	1.870545	-2.976234	128	129	38	1152.357
-1.832596	2.187132	-0.479875	119	18	107	1152.269
-3.141593	0.864993	2.278281	112	143	125	1149.174
1.047198	2.073035	2.027405	29	28	14	1148.562
-0.785398	0.961715	0.014085	129	6	108	1145.767
-1.308997	2.033014	2.977192	128	125	36	1145.630
2.094395	1.554776	0.100351	113	10	110	1143.862
-1.308997	2.164094	-2.991358	132	138	37	1142.328
-3.141593	1.599406	1.426070	105	13	111	1141.081
-2.617994	0.864993	2.278281	117	143	123	1140.164
-1.832596	1.545873	-1.877082	1	43	133	1139.080
2.617994	0.619654	-2.216909	111	2	130	1138.572
-1.570796	0.674054	1.013609	112	3	113	1138.370
0.523599	2.587733	0.232235	121	36	10	1138.312
1.047198	2.349581	-2.702517	124	131	35	1138.190
1.832596	1.554776	0.100351	120	6	109	1137.882
2.356194	1.721184	-0.153948	111	5	114	1130.524
2.617994	1.218453	2.777284	116	140	37	1130.276
2.617994	1.977582	0.969896	109	13	107	1126.683
2.356194	1.836682	-0.676006	112	3	113	1125.677
-2.356194	0.899350	-2.069907	129	141	35	1125.222
2.094395	1.836682	-0.676006	121	1	113	1122.563
-1.308997	0.203748	0.590255	105	5	116	1122.017
-2.094395	1.014500	0.906702	108	7	111	1122.015
-2.879793	0.906588	1.252948	117	3	113	1121.918
-0.261799	0.960688	-0.577532	123	10	107	1120.974
-2.617994	0.297065	2.160177	114	0	118	1120.836
-2.617994	0.906588	1.252948	121	3	111	1120.397
-2.094395	1.335669	0.897240	111	5	111	1120.364
2.094395	1.510910	-0.740472	114	2	115	1119.501
-3.141593	2.404280	-0.174044	118	8	109	1119.287
-3.141593	2.174483	2.653697	132	135	38	1115.230
2.094395	2.164094	-2.991358	129	127	36	1114.727
1.832596	2.349581	-2.702517	121	132	35	1113.682
1.570796	1.721184	-0.153948	115	2	114	1111.594
2.094395	1.413347	-1.339188	134	128	31	1111.045
2.879793	1.977582	0.969896	108	9	111	1109.529
0.523599	2.164094	-2.991358	126	134	35	1108.809
-1.047198	0.203748	0.590255	113	3	112	1106.769
-1.570796	1.824694	1.850876	23	98	15	1104.859
-1.832596	1.195355	1.200319	109	4	112	1104.249
-2.094395	1.875281	0.107086	122	16	103	1103.775
-2.094395	1.683268	0.374177	117	13	104	1103.351
-2.617994	0.899350	-2.069907	130	138	35	1102.867
0.261799	0.866955	-0.931351	108	10	112	1102.701
1.832596	2.455966	-0.641220	110	0	121	1102.170
2.094395	2.881233	-2.582574	132	134	35	1101.987
1.047198	0.850607	-1.335383	111	3	116	1099.994
-1.047198	1.218453	2.777284	129	131	35	1099.539
0.785398	1.904882	-1.478089	115	1	118	1098.648
1.308997	1.218453	2.777284	128	137	36	1098.259
0.785398	1.433411	-1.035986	109	16	106	1097.218
0.785398	0.571433	-1.188419	112	4	115	1096.455
0.785398	2.579248	-2.364801	118	0	127	1095.928
